Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Golden State Warriors,F,David Lee,Utah Jazz,L,02/19/2013,30:30,9,13,0.692,0,0,0.0,0,0,0.0,2,7,9,1,1,1,0,5,18,-12
Golden State Warriors,C,Andrew Bogut,Utah Jazz,L,02/19/2013,15:04,0,4,0.0,0,0,0.0,0,0,0.0,2,3,5,1,0,0,0,2,0,-9
Golden State Warriors,G,Klay Thompson,Utah Jazz,L,02/19/2013,34:26,6,11,0.545,0,2,0.0,3,4,0.75,2,5,7,0,0,0,1,0,15,-19
Golden State Warriors,G,Stephen Curry,Utah Jazz,L,02/19/2013,37:32,12,22,0.545,4,9,0.444,1,1,1.0,2,3,5,4,1,0,4,3,29,-17
Golden State Warriors,F,Harrison Barnes,Phoenix Suns,W,02/20/2013,23:01,1,7,0.143,1,2,0.5,0,0,0.0,1,2,3,0,1,0,0,2,3,-5
Golden State Warriors,F,David Lee,Phoenix Suns,W,02/20/2013,36:00,7,13,0.538,0,0,0.0,5,6,0.833,2,9,11,5,0,0,4,4,19,11
Golden State Warriors,C,Andrew Bogut,Phoenix Suns,W,02/20/2013,29:19,3,8,0.375,0,0,0.0,1,2,0.5,4,7,11,5,2,3,0,0,7,4
Golden State Warriors,G,Klay Thompson,Phoenix Suns,W,02/20/2013,43:50,10,18,0.556,4,8,0.5,4,4,1.0,0,8,8,4,0,1,2,2,28,8
Golden State Warriors,G,Stephen Curry,Phoenix Suns,W,02/20/2013,40:44,8,16,0.5,2,6,0.333,2,2,1.0,0,3,3,11,1,0,2,1,20,16
Golden State Warriors,F,Harrison Barnes,San Antonio Spurs,W,02/22/2013,31:17,1,8,0.125,0,2,0.0,5,6,0.833,0,4,4,3,0,0,2,4,7,11
Golden State Warriors,F,David Lee,San Antonio Spurs,W,02/22/2013,42:05,10,20,0.5,0,0,0.0,5,6,0.833,5,17,22,1,1,0,3,4,25,-2
Golden State Warriors,C,Andris Biedrins,San Antonio Spurs,W,02/22/2013,15:48,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,0,1,0,0,3,0,-18
Golden State Warriors,G,Klay Thompson,San Antonio Spurs,W,02/22/2013,43:32,5,14,0.357,0,3,0.0,0,0,0.0,0,3,3,3,1,1,1,3,10,-6
Golden State Warriors,G,Stephen Curry,San Antonio Spurs,W,02/22/2013,44:55,6,17,0.353,3,9,0.333,4,5,0.8,0,4,4,6,1,0,2,2,19,0
Golden State Warriors,F,Harrison Barnes,Minnesota Timberwolves,W,02/24/2013,22:07,3,5,0.6,0,1,0.0,1,2,0.5,1,1,2,0,0,0,0,2,7,-11
Golden State Warriors,F,David Lee,Minnesota Timberwolves,W,02/24/2013,40:34,8,15,0.533,0,0,0.0,6,6,1.0,5,8,13,3,1,1,5,3,22,9
Golden State Warriors,C,Andris Biedrins,Minnesota Timberwolves,W,02/24/2013,12:28,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,2,0,3,0,-12
Golden State Warriors,G,Klay Thompson,Minnesota Timberwolves,W,02/24/2013,33:44,4,13,0.308,1,3,0.333,1,2,0.5,1,2,3,0,2,0,2,6,10,-1
Golden State Warriors,G,Stephen Curry,Minnesota Timberwolves,W,02/24/2013,33:34,6,15,0.4,1,5,0.2,5,5,1.0,1,4,5,5,5,0,6,5,18,1
Golden State Warriors,F,Harrison Barnes,Indiana Pacers,L,02/26/2013,21:41,3,4,0.75,1,1,1.0,2,2,1.0,0,2,2,1,0,0,2,0,9,0
Golden State Warriors,F,David Lee,Indiana Pacers,L,02/26/2013,35:57,5,12,0.417,0,0,0.0,2,4,0.5,2,10,12,1,4,2,5,3,12,-14
Golden State Warriors,C,Andris Biedrins,Indiana Pacers,L,02/26/2013,17:36,0,1,0.0,0,0,0.0,0,0,0.0,1,4,5,0,0,3,0,5,0,-2
Golden State Warriors,G,Klay Thompson,Indiana Pacers,L,02/26/2013,35:19,5,14,0.357,3,6,0.5,0,0,0.0,2,2,4,2,2,0,0,0,13,-24
Golden State Warriors,G,Stephen Curry,Indiana Pacers,L,02/26/2013,36:43,14,20,0.7,7,10,0.7,3,4,0.75,0,2,2,4,3,1,6,3,38,-12
Golden State Warriors,F,Harrison Barnes,New York Knicks,L,02/27/2013,19:26,1,4,0.25,1,1,1.0,0,0,0.0,0,3,3,0,0,0,2,4,3,-6
Golden State Warriors,F,Draymond Green,New York Knicks,L,02/27/2013,27:02,2,4,0.5,0,1,0.0,0,0,0.0,0,5,5,1,1,1,1,5,4,-7
