Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Cleveland Cavaliers,G,Wayne Ellington,Indiana Pacers,L,04/09/2013,35:29,4,11,0.364,1,4,0.25,0,0,0.0,2,2,4,2,0,1,2,1,9,-27
Cleveland Cavaliers,G,Kyrie Irving,Indiana Pacers,L,04/09/2013,35:26,10,20,0.5,2,6,0.333,7,8,0.875,1,2,3,7,1,0,8,3,29,-3
Cleveland Cavaliers,F,Alonzo Gee,Detroit Pistons,L,04/10/2013,30:35,2,6,0.333,0,3,0.0,0,0,0.0,1,1,2,0,0,1,1,5,4,-8
Cleveland Cavaliers,F,Tristan Thompson,Detroit Pistons,L,04/10/2013,34:30,8,13,0.615,0,0,0.0,3,6,0.5,3,5,8,1,2,1,1,5,19,-9
Cleveland Cavaliers,C,Tyler Zeller,Detroit Pistons,L,04/10/2013,29:22,4,9,0.444,0,1,0.0,0,0,0.0,0,5,5,1,0,3,2,5,8,-7
Cleveland Cavaliers,G,Wayne Ellington,Detroit Pistons,L,04/10/2013,23:17,4,5,0.8,1,2,0.5,0,0,0.0,0,5,5,0,0,0,0,2,9,-16
Cleveland Cavaliers,G,Kyrie Irving,Detroit Pistons,L,04/10/2013,34:59,7,15,0.467,1,5,0.2,12,13,0.923,0,3,3,9,0,0,5,1,27,-14
Cleveland Cavaliers,F,Alonzo Gee,New York Knicks,L,04/12/2013,35:15,3,6,0.5,2,2,1.0,4,5,0.8,1,5,6,0,0,1,3,4,12,1
Cleveland Cavaliers,F,Tristan Thompson,New York Knicks,L,04/12/2013,31:24,6,7,0.857,0,0,0.0,3,8,0.375,4,7,11,2,0,0,5,1,15,1
Cleveland Cavaliers,C,Tyler Zeller,New York Knicks,L,04/12/2013,20:56,0,3,0.0,0,0,0.0,0,0,0.0,0,4,4,0,0,0,1,2,0,-5
Cleveland Cavaliers,G,Wayne Ellington,New York Knicks,L,04/12/2013,37:39,5,11,0.455,1,5,0.2,2,2,1.0,1,2,3,5,3,0,1,1,13,-5
Cleveland Cavaliers,G,Kyrie Irving,New York Knicks,L,04/12/2013,36:02,11,27,0.407,3,10,0.3,6,6,1.0,2,3,5,6,1,0,1,0,31,-6
Cleveland Cavaliers,F,Alonzo Gee,Philadelphia 76ers,L,04/14/2013,23:50,1,5,0.2,0,1,0.0,0,0,0.0,2,1,3,0,0,1,2,0,2,-17
Cleveland Cavaliers,F,Tristan Thompson,Philadelphia 76ers,L,04/14/2013,26:06,5,10,0.5,0,0,0.0,2,3,0.667,3,9,12,2,0,3,1,1,12,-20
Cleveland Cavaliers,C,Tyler Zeller,Philadelphia 76ers,L,04/14/2013,24:29,0,6,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0,-15
Cleveland Cavaliers,G,Wayne Ellington,Philadelphia 76ers,L,04/14/2013,28:19,4,12,0.333,2,5,0.4,2,2,1.0,0,4,4,1,0,0,3,0,12,-19
Cleveland Cavaliers,G,Kyrie Irving,Philadelphia 76ers,L,04/14/2013,18:57,1,6,0.167,1,4,0.25,1,1,1.0,0,3,3,3,1,0,4,5,4,-13
Cleveland Cavaliers,F,Alonzo Gee,Miami Heat,L,04/15/2013,26:51,5,9,0.556,1,1,1.0,2,2,1.0,0,6,6,0,3,0,0,5,13,-4
Cleveland Cavaliers,F,Tristan Thompson,Miami Heat,L,04/15/2013,36:19,7,14,0.5,0,0,0.0,2,4,0.5,8,5,13,0,0,2,1,3,16,-8
Cleveland Cavaliers,C,Tyler Zeller,Miami Heat,L,04/15/2013,20:29,4,8,0.5,0,0,0.0,0,0,0.0,2,0,2,0,0,0,0,4,8,-1
Cleveland Cavaliers,G,Wayne Ellington,Miami Heat,L,04/15/2013,21:18,2,6,0.333,2,4,0.5,0,0,0.0,1,1,2,1,0,0,0,0,6,-10
Cleveland Cavaliers,G,Kyrie Irving,Miami Heat,L,04/15/2013,36:11,7,19,0.368,1,5,0.2,1,2,0.5,0,3,3,8,2,1,3,1,16,-6
Cleveland Cavaliers,F,Alonzo Gee,Charlotte Bobcats,L,04/17/2013,28:18,5,9,0.556,2,4,0.5,1,2,0.5,0,2,2,1,1,0,0,1,13,-22
Cleveland Cavaliers,F,Tristan Thompson,Charlotte Bobcats,L,04/17/2013,37:08,3,9,0.333,0,0,0.0,2,6,0.333,2,8,10,1,0,0,2,4,8,-9
Cleveland Cavaliers,C,Tyler Zeller,Charlotte Bobcats,L,04/17/2013,29:41,3,6,0.5,0,0,0.0,0,0,0.0,0,2,2,3,2,0,1,1,6,9
Cleveland Cavaliers,G,Wayne Ellington,Charlotte Bobcats,L,04/17/2013,18:24,5,6,0.833,1,2,0.5,2,2,1.0,0,0,0,1,1,0,0,0,13,2
Cleveland Cavaliers,G,Kyrie Irving,Charlotte Bobcats,L,04/17/2013,35:31,9,20,0.45,2,9,0.222,4,4,1.0,0,4,4,10,0,0,4,5,24,1
