PLAYER_ID,COMMENT_ID
2198,277021
2198,179015
2198,261667
2198,170557
2198,227622
2198,125261
2198,125263
2198,31685
2198,31707
2198,158896
2198,158917
2198,193765
2198,914
2198,141293
2198,245393
2198,182427
2198,19311
2198,323082
2198,67727
2198,259401
2198,257319
2198,286895
2198,286956
2198,329950
2198,330004
2198,216724
2198,216730
2198,341652
2198,158022
2198,58523
2198,33540
2198,33636
2198,154478
2198,265507
2198,293401
2198,85046
2198,101823
2198,247344
2198,38581
2198,166288
2198,166289
2198,8316
2198,281984
2198,91011
2198,315115
2198,108303
2198,283378
2198,77116
2198,187673
2198,32646
2198,223911
2198,224573
2198,34621
2198,34622
2198,68234
2198,176027
2198,23950
2198,23986
2198,75913
2198,167794
2198,36554
2198,130712
2198,83776
2198,179361
2198,204466
2198,62655
2198,294770
2198,294861
2198,120148
2198,91176
2198,284925
2198,207007
2198,131376
2198,78935
2198,63483
2198,230292
2198,177104
2198,336039
2198,279391
2198,332719
2198,295427
2198,200376
2198,238657
2198,167197
2198,200585
2198,200586
2198,195235
2198,227706
2198,116566
2198,116567
2198,88088
2198,115956
2198,240721
2198,88254
2198,149798
2198,93738
2198,285081
2198,163967
2198,240344
2198,290200
2198,338
2198,97582
2198,97585
2198,12994
2198,146559
2198,146560
2198,146696
2198,243694
2198,88392
2198,157189
2198,147619
2198,72600
2198,15161
2198,282477
2198,50822
2198,352663
2198,9468
2198,194384
2198,107818
2198,122433
2198,340339
2198,336564
2198,217053
2198,31901
2198,342700
2198,164428
2198,89398
2198,66720
2198,302752
2198,338951
2198,12426
2199,262263
2199,262279
2199,262368
2199,145623
2199,145775
2199,145780
2199,254806
2199,5475
2199,152440
2199,164937
2199,164980
2199,164982
2199,164985
2199,165094
2199,165121
2199,138287
2199,293281
2199,127756
2199,127781
2199,127805
2199,86609
2199,147802
2199,147865
2199,147866
2199,147867
2199,214919
2199,25536
2199,135330
2199,135411
2199,87053
2199,268244
2199,263996
2199,219918
2199,219967
2199,219968
2199,20209
2199,20210
2199,124046
2199,199956
2199,162873
2199,162874
2199,48197
2199,118598
2199,81939
2199,81955
2199,271733
2199,261152
2199,12746
2199,198466
2199,339522
2199,239454
2199,75380
2199,122047
2199,64480
2199,202137
2199,28403
2199,68619
2199,174753
2199,50859
2199,252354
2199,125288
2199,169162
2199,169218
2199,169245
2199,319913
2199,156366
2199,329463
2199,134111
2199,106352
2199,124672
2199,323318
2199,329152
2199,108507
2199,108582
2199,96494
2199,96497
2199,96498
2199,96558
2199,182372
2199,190808
2199,75008
2199,15702
2199,15814
2199,15816
2199,55731
2199,20114
2199,341387
2199,348826
2199,30213
2199,315198
2199,283483
2199,81792
2199,83065
2199,48377
2199,205835
2199,262617
2199,262662
2199,46579
2199,139277
2199,289764
2199,289769
2199,237674
2199,170612
2199,252918
2199,23208
2199,66945
2199,66964
2199,67027
2199,253333
2199,253338
2199,301742
2199,132940
2199,133018
2199,189685
2199,330444
2199,286198
2199,286240
2199,286245
2199,253224
2199,243783
2199,153968
2199,167636
2199,272450
2199,306819
2199,94430
2199,94441
2199,118013
2199,206661
2199,160044
2199,217729
2199,13288
2199,136664
2199,164317
2199,295974
2199,294874
2199,155321
2199,155343
2199,155347
2199,155355
2199,155392
2199,91060
2199,87447
2199,87501
2199,20486
2199,54461
2199,40437
2199,40583
2199,73354
2199,291105
2199,169792
2199,170370
2199,174372
2199,335956
2199,335961
2199,107965
2199,126220
2199,68916
2199,172115
2199,172133
2199,159806
2199,333130
2199,234102
2199,212770
2199,100244
2199,205362
2199,205365
2199,39590
2199,199510
2199,12242
2199,315653
2199,57658
2199,227007
2199,227009
2199,227015
2199,22124
2199,291450
2199,74256
2199,244583
2199,244591
2199,61959
2199,15434
2199,18462
2199,308470
2199,17615
2199,17658
2199,350579
2199,350618
2199,6405
2199,305054
2199,300955
2199,299416
2199,245718
2199,229604
2199,102744
2199,330577
2199,246980
2199,67219
2199,67220
2199,134366
2199,183458
2199,17379
2199,17409
2199,64794
2199,105584
2199,101289
2199,101292
2199,197238
2199,226686
2199,226687
2199,226704
2199,270360
2199,335102
2199,283592
2199,146673
2199,146677
2199,300458
2199,260525
2199,186487
2199,58085
2199,92425
2199,92426
2199,33456
2199,38608
2199,136971
2199,128731
2199,128738
2199,208439
2199,315458
2199,29882
2199,143316
2199,143326
2199,143353
2199,151003
2199,67312
2199,226881
2199,101724
2199,258819
2199,258821
2199,240173
2199,194234
2199,204665
2199,229506
2199,170166
2199,35927
2199,74623
2199,238573
2199,127986
2199,214218
2199,3830
2199,145908
2199,129405
2199,221970
2199,292605
2199,176903
2199,304231
2199,137382
2199,48989
2199,352904
202622,261801
202622,190230
1112,254829
1112,199073
1112,225088
1112,225095
1112,225097
1112,225098
1112,225099
1112,225101
1112,225102
1112,216877
1112,314929
1112,116372
1112,190113
1112,190114
1112,215010
1112,186957
1112,186959
1112,180473
1112,284351
1112,85550
1112,322823
1112,322829
1112,148490
1112,334583
1112,314091
1112,46287
1112,49126
1112,81011
1112,81057
1112,257111
1112,234343
1112,234412
1112,234413
1112,74667
1112,340207
1112,293524
1112,293541
1112,293607
1112,293618
1112,219129
1112,219162
1112,219174
1112,219189
1112,219190
1112,219193
1112,219194
1112,219195
1112,219196
1112,219219
1112,274003
1112,48067
1112,319946
1112,158892
1112,83172
1112,83173
1112,83178
1112,83211
1112,83269
1112,204054
1112,315286
1112,315289
1112,149949
1112,150090
1112,150092
1112,64260
1112,64279
1112,46571
1112,265070
1112,164750
1112,280063
1112,276626
1112,276639
1112,276685
1112,276691
1112,276692
1112,276709
1112,276715
1112,94763
1112,183584
1112,91945
1112,160016
1112,290923
1112,137245
1112,274917
1112,227424
1112,227425
1112,181192
1112,39988
1112,40035
1112,316348
1112,224128
1112,71678
1112,5401
1112,44722
1112,323515
1112,265929
202620,327106
2224,200278
2224,109403
2224,234892
2224,305965
2224,88263
2224,143756
2225,258506
2225,258527
2225,258530
2225,258535
2225,258537
2225,202593
2225,161822
2225,310787
2225,176271
2225,325448
2225,324421
2225,297124
2225,259986
2225,260072
2225,219836
2225,219838
2225,219852
2225,234817
2225,42776
2225,343223
2225,230068
2225,20216
2225,346446
2225,271677
2225,12693
2225,12818
2225,339725
2225,114088
2225,114092
2225,114111
2225,114116
2225,114123
2225,114145
2225,114146
2225,303177
2225,303202
2225,308957
2225,308979
2225,64468
2225,219061
2225,219072
2225,219092
2225,54930
2225,54931
2225,54940
2225,54942
2225,54956
2225,54998
2225,213579
2225,338338
2225,303483
2225,303506
2225,303509
2225,303569
2225,169200
2225,55155
2225,87332
2225,192655
2225,319529
2225,193811
2225,22539
2225,22578
2225,329080
2225,329113
2225,46877
2225,191377
2225,248270
2225,32193
2225,32209
2225,32220
2225,32270
2225,32282
2225,257366
2225,260897
2225,260934
2225,260936
2225,260945
2225,260950
2225,260961
2225,312941
2225,157971
2225,345221
2225,188114
2225,13316
2225,13365
2225,106880
2225,347008
2225,16109
2225,7422
2225,7423
2225,183875
2225,160808
2225,160941
2225,139302
2225,139362
2225,3136
2225,3145
2225,139466
2225,139590
2225,324911
2225,259206
2225,296911
2225,296927
2225,297103
2225,276101
2225,276104
2225,332458
2225,332463
2225,144729
2225,144801
2225,37042
2225,189705
2225,221494
2225,106733
2225,286179
2225,11765
2225,124478
2225,188272
2225,248164
2225,331931
2225,331933
2225,272360
2225,272441
2225,272444
2225,272445
2225,222800
2225,222851
2225,332147
2225,250810
2225,94344
2225,78537
2225,30642
2225,48596
2225,128026
2225,128056
2225,319200
2225,319201
2225,179629
2225,308617
2225,308618
2225,235291
2225,235293
2225,123520
2225,16752
2225,230287
2225,95184
2225,215828
2225,215835
2225,282035
2225,282036
2225,282182
2225,282185
2225,282191
2225,282203
2225,282214
2225,273369
2225,44325
2225,44348
2225,338098
2225,338099
2225,122241
2225,107876
2225,192805
2225,50013
2225,117205
2225,40105
2225,225171
2225,225318
2225,225322
2225,225330
2225,167032
2225,236269
2225,219303
2225,288889
2225,149358
2225,149363
2225,123983
2225,305965
2225,220943
2225,266767
2225,109252
2225,109278
2225,333500
2225,299059
2225,299083
2225,299086
2225,107691
2225,291226
2225,194953
2225,15509
2225,15595
2225,55595
2225,98230
2225,35445
2225,35468
2225,295834
2225,295835
2225,315028
2225,315078
2225,214316
2225,214322
2225,214371
2225,264822
2225,264847
2225,346578
2225,346615
2225,140207
2225,140215
2225,236483
2225,288316
2225,89208
2225,89252
2225,89257
2225,89300
2225,89322
2225,89348
2225,274764
2225,182186
2225,185783
2225,37315
2225,287072
2225,336221
2225,141141
2225,197099
2225,197200
2225,352441
2225,162665
2225,203185
2225,101312
2225,197311
2225,178084
2225,161009
2225,137128
2225,32950
2225,32969
2225,146638
2225,146668
2225,349628
2225,349724
2225,111258
2225,114483
2225,114583
2225,114584
2225,76574
2225,144052
2225,144088
2225,144091
2225,329
2225,16544
2225,181686
2225,181730
2225,181731
2225,181732
2225,248337
2225,21628
2225,284628
2225,230753
2225,230771
2225,230830
2225,237074
2225,20607
2225,51114
2225,150901
2225,150902
2225,177308
2225,41238
2225,165650
2225,166586
2225,116739
2225,116740
2225,205557
2225,154289
2225,119048
2225,223480
2225,204665
2225,107784
2225,295452
2225,295453
2225,295454
2225,195870
2225,230960
2225,154049
2225,154088
2225,336506
2225,249096
2225,288467
2225,61696
2225,173893
2225,291344
2225,329757
2225,97358
2225,124847
2225,179433
2225,266588
2225,15855
2225,265926
2225,99225
2225,99226
2225,347933
2225,157222
2225,62316
2225,91467
2225,223822
2225,323422
2225,323424
2225,163353
2225,347093
2225,211611
2225,69622
2225,193164
2230,60078
2230,60143
2229,21518
2229,2988
2229,2989
2229,329101
2229,121380
2229,349044
2229,98882
2229,1522
2229,1585
2229,122598
2229,187336
2229,187361
2229,187388
2229,15520
2229,138591
2229,138592
2229,138593
2229,269041
2229,269043
2229,269054
2229,269062
2229,269097
2229,179970
2229,179971
2229,179972
2229,316944
2229,316947
2229,316961
2229,67195
2229,67227
2229,67238
2229,30020
2229,17388
2229,17393
2229,143491
2229,310103
2229,310141
2229,90380
2229,265765
2229,265778
2229,265817
2229,265820
2229,265839
2229,265844
2229,265845
2229,265858
2229,265859
2229,327636
2229,327637
2229,327644
2229,327647
2229,327650
2229,327660
2229,327666
2229,327692
2229,315414
2229,315416
2229,315452
2229,223368
2229,77694
2229,343748
2229,35954
2229,49486
2229,209505
2229,209506
2229,209507
2229,116881
2229,116883
2229,33185
2229,145874
2217,237341
2217,348832
2217,315198
2217,197592
2217,252918
2217,243819
2217,92757
2217,143371
2216,151067
2216,81816
2216,89027
2216,36817
2216,255660
2216,196156
2216,209073
2216,60946
2216,28376
2216,311064
2216,311090
2216,311113
2216,129446
2216,129474
2216,23702
2216,323605
2216,250002
2216,268497
2216,141379
2216,329887
2216,329924
2216,123705
2216,3267
2216,3268
2216,237577
2216,61556
2216,276113
2216,310256
2216,310268
2216,272953
2216,69493
2216,69505
2216,28739
2216,302014
2216,309925
2216,235257
2216,186863
2216,186889
2216,1999
2216,18928
2216,18987
2216,277251
2216,126126
2216,136410
2216,3915
2216,3933
2216,218924
2216,347470
2216,331725
2216,199148
2216,67471
2216,299501
2216,321196
2216,95542
2216,115438
2216,115444
2216,135089
2216,137541
2216,165542
2216,98378
2216,173844
2216,198465
2216,90612
2216,105268
2216,308229
2223,53782
2223,209921
2223,127769
2223,190808
2223,258551
2223,343451
2223,74245
2223,93931
2223,126940
2222,67654
2222,214708
2222,214733
2222,214792
2222,214824
2222,314849
2222,209782
2222,209794
2222,209798
2222,209808
2222,209814
2222,209815
2222,209817
2222,209819
2222,293308
2222,293314
2222,293388
2222,117734
2222,58746
2222,58749
2222,58778
2222,250904
2222,187716
2222,25598
2222,261544
2222,261549
2222,261550
2222,261552
2222,35692
2222,107533
2222,263484
2222,85518
2222,162862
2222,162863
2222,162873
2222,162895
2222,261869
2222,271073
2222,62476
2222,271733
2222,200195
2222,198466
2222,198477
2222,198484
2222,198512
2222,285871
2222,52860
2222,52869
2222,340241
2222,122046
2222,122048
2222,265977
2222,39005
2222,334969
2222,23765
2222,23766
2222,221185
2222,295648
2222,341700
2222,118252
2222,118254
2222,20102
2222,281784
2222,268029
2222,268073
2222,313211
2222,313212
2222,283373
2222,283419
2222,283457
2222,283488
2222,64035
2222,64049
2222,228080
2222,168002
2222,175284
2222,343454
2222,159297
2222,237729
2222,199337
2222,62305
2222,132940
2222,133018
2222,133019
2222,167799
2222,273889
2222,273892
2222,320088
2222,276496
2222,276531
2222,299932
2222,267916
2222,20478
2222,20484
2222,134683
2222,134704
2222,189346
2222,328875
2222,115370
2222,68948
2222,1731
2222,57799
2222,57844
2222,692
2222,694
2222,219249
2222,171499
2222,298064
2222,99897
2222,130543
2222,130560
2222,256193
2222,327757
2222,159544
2222,253707
2222,244209
2222,270360
2222,82705
2222,318066
2222,84
2222,266
2222,265782
2222,270798
2222,306430
2222,237107
2222,101935
2222,137930
2222,266200
2222,163076
2222,168991
2222,169009
2222,112197
2222,54424
2222,54211
2222,50725
2222,84611
2222,84645
2222,147945
2222,147963
2222,147990
2222,17903
2222,140589
2222,123908
2222,252878
2222,290165
2222,662
101249,142388
101249,191311
101249,326430
101249,2988
101249,32193
101249,281918
101249,281941
101249,281942
101249,110398
101249,87792
101249,183730
101249,65444
101249,47399
101249,275388
101249,179199
101249,295949
101249,295966
101249,156780
2211,152432
2211,152513
2211,267165
2211,140762
2211,276314
2211,235374
2211,235394
2211,235399
2211,274941
2211,261467
2211,303141
2211,1866
2211,238405
2211,31407
2211,8741
2211,350474
2211,138935
2211,319490
2211,319544
2211,877
2211,24368
2211,133430
2211,167949
2211,186685
2211,11130
2211,266411
2211,266421
2211,151592
2211,54508
2211,42934
2210,310797
2210,310798
2210,93573
2210,110784
2210,329093
2210,182379
2210,248274
2210,140483
2210,140484
2210,140490
2210,140514
2210,140552
2210,190227
2210,341919
2210,7483
2210,160878
2210,249622
2210,106521
2210,251543
2210,344643
2210,180115
2210,109241
2210,251934
2210,346624
2210,346757
2210,169556
2210,196911
2210,287689
2210,287710
2210,45213
2210,288464
2210,186326
2210,240413
2210,152575
2210,188902
2210,156745
2210,182603
2210,347042
2210,112933
2210,25505
2209,317795
2209,329034
2215,287552
2215,169393
2215,54326
2215,60078
2215,60143
2215,32660
2215,139903
2215,160047
2215,274159
2215,30521
2215,251049
2215,250081
2215,181761
2215,296456
2215,139458
2215,164266
2215,340334
2215,5417
2215,213721
2215,177561
2215,119372
2215,3674
2215,245168
201571,105862
201571,222017
201571,222026
201568,165371
201568,124356
201568,182896
201568,256105
201568,50552
201568,136098
201568,279585
201568,12994
201568,260605
201568,147113
201568,67282
201568,67297
201568,67329
201568,67342
201568,348092
201569,23327
201569,23396
201569,237154
201569,237187
201569,237237
201569,67568
201569,258540
201569,258541
201569,326927
201569,253975
201569,253980
201569,58406
201569,313919
201569,49342
201569,49397
201569,172208
201569,172211
201569,172311
201569,25532
201569,25581
201569,111976
201569,303058
201569,351354
201569,231761
201569,159251
201569,96996
201569,42342
201569,18163
201569,282659
201569,163795
201569,163798
201569,163800
201569,263469
201569,200230
201569,200238
201569,200265
201569,200268
201569,213141
201569,111014
201569,100518
201569,59874
201569,252544
201569,351535
201569,297427
201569,223282
201569,33782
201569,33786
201569,209372
201569,175824
201569,37189
201569,203428
201569,292181
201569,333927
201569,278083
201569,133514
201569,158683
201569,171709
201569,171711
201569,171717
201569,241490
201569,241491
201569,349219
201569,32842
201569,223872
201569,184839
201569,184977
201569,184987
201569,241421
201569,61574
201569,61576
201569,148977
201569,149035
201569,103325
201569,103328
201569,103331
201569,103334
201569,220232
201569,321724
201569,62835
201569,62932
201569,112601
201569,255482
201569,285926
201569,81501
201569,333750
201569,333765
201569,69143
201569,69179
201569,23069
201569,161534
201569,94729
201569,94736
201569,94737
201569,182853
201569,320186
201569,129674
201569,129678
201569,129737
201569,164382
201569,120136
201569,12627
201569,215723
201569,124405
201569,274566
201569,215820
201569,279955
201569,232114
201569,277303
201569,277326
201569,277335
201569,277336
201569,265426
201569,192777
201569,192829
201569,270923
201569,350062
201569,148090
201569,148133
201569,233867
201569,325113
201569,264183
201569,257607
201569,257641
201569,123922
201569,123932
201569,123945
201569,123959
201569,328731
201569,328806
201569,200540
201569,196421
201569,196480
201569,143423
201569,157418
201569,241812
201569,52790
201569,220904
201569,220917
201569,220943
201569,327901
201569,327904
201569,195230
201569,195269
201569,266767
201569,302472
201569,224155
201569,224196
201569,224201
201569,224230
201569,171141
201569,81220
201569,81221
201569,81288
201569,77924
201569,134877
201569,5126
201569,5127
201569,239810
201569,239812
201569,121651
201569,121652
201569,121657
201569,253706
201569,169343
201569,12994
201569,115421
201569,322928
201569,344902
201569,2440
201569,2442
201569,146087
201569,146119
201569,146123
201569,146148
201569,332217
201569,332243
201569,347670
201569,352489
201569,352630
201569,352658
201569,352659
201569,347861
201569,97872
201569,97875
201569,194346
201569,194348
201569,130602
201569,327093
201569,206436
201569,203720
201569,203746
201569,75075
201569,159051
201569,312564
201569,66428
201569,289297
201569,97421
201569,97422
201569,118934
201569,236172
201569,236188
201569,342055
201569,324005
201569,324014
201569,324017
201569,324022
201569,324051
201569,324052
201569,324054
201569,22304
201569,219742
201574,1879
201574,249733
201574,176467
201574,330707
201574,220045
201574,78572
201574,320186
201574,45426
201574,307747
201574,122797
201574,251304
201574,201243
201574,196291
201574,200517
201574,129033
201574,294341
201574,316894
201574,172738
201574,123603
201574,26075
201574,327354
201574,269019
201574,9842
201574,89385
201575,164937
201575,165152
201575,165167
201575,165168
201575,223282
201575,223283
201575,19024
201575,23748
201575,141283
201575,140537
201575,190187
201575,249631
201575,336925
201575,63147
201575,63207
201575,309817
201575,309839
201575,180092
201575,333209
201575,343709
201575,192922
201575,25448
201575,61200
201575,125981
