Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Toronto Raptors,G,DeMar DeRozan,New York Knicks,W,02/22/2013,39:28,6,13,0.462,0,1,0.0,6,6,1.0,0,1,1,6,1,1,3,1,18,8
Toronto Raptors,G,Kyle Lowry,New York Knicks,W,02/22/2013,33:37,5,11,0.455,4,6,0.667,1,2,0.5,0,2,2,7,1,0,0,4,15,15
Toronto Raptors,F,Rudy Gay,Washington Wizards,L,02/25/2013,41:49,1,11,0.091,0,2,0.0,5,6,0.833,1,5,6,4,4,1,5,1,7,-3
Toronto Raptors,F,Amir Johnson,Washington Wizards,L,02/25/2013,36:48,2,8,0.25,0,0,0.0,2,2,1.0,4,9,13,2,1,3,2,4,6,-3
Toronto Raptors,C,Jonas Valanciunas,Washington Wizards,L,02/25/2013,17:53,2,4,0.5,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,2,4,-6
Toronto Raptors,G,DeMar DeRozan,Washington Wizards,L,02/25/2013,39:15,9,17,0.529,0,1,0.0,7,9,0.778,1,3,4,1,1,1,2,2,25,-4
Toronto Raptors,G,Kyle Lowry,Washington Wizards,L,02/25/2013,31:44,6,17,0.353,3,9,0.333,3,6,0.5,1,4,5,3,2,2,2,2,18,-3
Toronto Raptors,F,Rudy Gay,Cleveland Cavaliers,L,02/27/2013,42:35,10,21,0.476,1,5,0.2,3,3,1.0,2,6,8,6,1,0,2,2,24,0
Toronto Raptors,F,Amir Johnson,Cleveland Cavaliers,L,02/27/2013,40:47,5,8,0.625,0,1,0.0,0,0,0.0,3,6,9,4,0,4,4,5,10,7
Toronto Raptors,C,Jonas Valanciunas,Cleveland Cavaliers,L,02/27/2013,24:06,2,4,0.5,0,0,0.0,1,2,0.5,3,5,8,1,1,3,3,3,5,14
